hadis;anjuran;larangan;informasi;kitab
"Demi Allah, sungguh aku baru saja menemui Nabi dan beliau sabdakan: Shalatlah kalian sedemikian, di waktu sedemikian. Jika waktu shalat tiba, hendaklah salah seorang diantara kalian mengumandangkan adzan, dan yang mengimami kalian yang banyak hapalan alqurannya. Lantas mereka saling mencermati, dan tak ada yang lebih banyak hapalan al Qurannya selain diriku disebabkan aku bertemu dengan pengendara, maka kemudian mereka menyuruhku maju (memimpin shalat di depan mereka), padahal umurku ketika itu baru enam atau tujuh tahun, ketika itu aku memakai kain apabila aku bersujud, kain itu tersingkap dariku. Maka salah seorang wanita kampung mengajukan saran; Tidak sebaiknya kalian tutup dubur ahli-ahli qira'ah kalian? Maka mereka langsung membeli dan memotong gamis untukku, sehingga tak ada yang menandingi kegembiraanku daripada kegembiraanku terhadap gamis itu.";1;0;1;
(Dan janganlah engkau mengeraskan bacaan shalatmu dan jangan pula engkau merendahkan bacaannya) ' (Qs. Al-Isra': 110), ayat ini diturunkan kepada Rasulullah secara berturut-turut di Makkah. Ketika itu, jika beliau mengencangkan bacaannya, maka kaum musyrikin mendengarnya hingga mereka mencela Al-Qur'an secara habis-habisan, juga mencela yang menurunkannya dan yang membawanya. Maka Allah menurunkan: '(Jangan kamu mengeraskan bacaan shalatmu dan jangan pula merendahkannya) ' (Qs. Al-Isra': 110). Jangan kamu mengeraskan bacaanmu maksudnya hingga terdengar oleh orang-orang musyrik, dan jangan pula kamu merendahkannya, maksudnya sehingga tidak terdengar oleh kawan-kawanmu. Dan carilah jalan tengah di antara keduanya, maksudnya bacalah sehingga terdengar oleh kawanmu namun jangan pula kamu membaca terlalu keras hingga musuh mencela Al-Qur'an akibat bacaanmu.;1;1;1;
"Saya membai'at kalian untuk tidak menyekutukan Allah dengan sesuatu apapun, tidak mencuri, tidak berzina, tidak membunuh anak kalian dan tidak mengada-adakan kebohongan yang kalian ada-adakan diantara tangan dan kaki kalian, dan janganlah kalian bermaksiat kepadaku dalam perkara yang ma'ruf, barangsiapa diantara kalian yang memenuhi bai'atnya, maka pahalanya disisi Allah, dan barangsiapa diantara kalian melanggar kemudian dihukum di dunia, maka hukuman itu sebagai kaffarat baginya di dunia dan pensuci, dan barangsiapa Allah menutupinya, maka yang demikian terserah Allah, jika Allah berkehendak akan menyiksanya dan jika berkehendak akan mengampuninya. Abu Abdullah mengatakan; 'Jika pencuri bertaubat setelah tangannya dipotong, persaksiannya diterima dan setiap orang yang terkena hukuman had juga seperti ini, jika ia bertaubat, kesaksiannya diterima.'";0;1;1;
Allah telah mengikrarkan kesucian kota Makkah, maka tidak dihalalkan buat seorang pun sebelum dan tidak dihalalkan pula buat seorangpun susudahku. Sesungguhnya pernah dihalalkan buatku sesaat dalam suatu hari. (Karenanya di Makkah) tidak boleh dipotong rumputnya dan tidak boleh ditebang pohonnya dan tidak boleh diburu hewan buruannya dan tidak ditemukan satupun barang temuan kecuali harus dikembalikan kepada yng mengenalnya (pemiliknya) . Berkata, Al 'Abbas Radhiyallahu'anhu: Wahai Rasulullah, kecuali pohon idzkhir (pohon yang harum baunya) yang berguna untuk pengerjaan penambangan emas kami dan qubur-qubur kami. Maka Beliau bersabda: Ya kecuali pohon idzkhir. Dan dari Khalid dari 'Ikrimah: Apakah kamu mengerti yang dimaksud dengan dilarang memburu binatang buruan? adalah menyingkirkannya dari tempat berlindung yang dijadikannya tempat bersinggah.;0;1;1;
Nabi mengirim kami sejumlah tiga ratus orang penunggang kuda untuk mengintai rombongan dagang Quraiys, dan sebagai pemimpinnya adalah Abu Ubaidah. Kami kemudian kelaparan dengan kelaparan yang sangat luar biasa hingga kami memakan dedaunan pohon yang jatuh. Maka ekspedisi itu pun disebut dengan Jaisy Al Khabath (pasukan daun rontok). Kemudian ada seekor ikan hiu yang disebut dengan nama al Anbar terdampar dari laut, kami memakannya selama setengah bulan dan menggunakan lemaknya sebagai minyak hingga badan kami pun kembali segar. Jabir berkata, Abu Ubaidah kemudian mengambil satu tulang ikan tersebut dan menancapkannya, lalu seorang pengendara kuda lewat di bawahnya. Dan di antara kami ada seorang laki-laki yang ketika kelaparan semakin parah, ia menyembelih tiga ekor unta, lalu menyembelih lagi tiga ekor unta, kemudian Abu Ubaidah pun melarangnya.;0;1;0;
"Panggilah para piutang kamu itu lalu lunasilah. Maka tidak ada satupun orang yang bapakku berhutang padanya melainkan telah aku lunasi dan masih tersisa tiga belas wasaq dari kurma 'ajwah sebanyak tujuh wasaq dan kurma lain enam wasaq atau enam wasaq kurma 'ajwah dan tujuh wasaq kurma jenis lain. Lalu aku memenuhi shalat maghrib bersama Rasulullah dan akupun menceritakan hal itu kepadanya, maka beliau tersenyum, dan bersabda; temuilah Abu Bakar dan Umar lalu bertahukan hal itu kepadanya. Maka keduanya berkata: 'Sungguh kami telah tahu bahwa bila Rasulullah berbuat pasti akan terjadi. Dan berkata Hisyam dari Wahb dari Jabir: Sholat 'Ashar dan tidak menyebut Abu Bakar dan tidak juga disebutkan Beliau tersenyum. Dan dia berkata: Dan bapakku meninggalkan hutang sebanyak tiga puluh wasaq. Dan berkata Ibnu Ishaq dari Wahb dari Jabir: Sholat azh-Zhuhur.";1;0;1;
Mandikanlah dengan mengguyurkan air yang dicampur dengan daun bidara tiga kali, lima kali atau lebih dari itu jika kalian anggap perlu dan jadikanlah yang terakhirnya dengan kafur barus (wewangian). Dan bila kalian telah selesai beritahu aku. Ketika kami telah selesai kami memberi tahu Beliau. Maka kemudian Beliau memberikan kain Beliau kepada kami seraya berkata: Pakaikanlah ini kepadanya. Berkata, Ayyub telah menceritakan kapada saya Hafshah seperti hadits Muhammad ini dimana pada hadits Hadshah berbunyi: Mandikanlah dengan siraman air berjumlah ganjil. Pada hadits itu juga ada disebutkan: Tiga, lima atau tujuh kali siraman. Dan juga didalamnya ada berbunyi: Mulailah dengan anggota badan yang kanan dan badan anggota wudhu'. Pada hadits itu juga ada disebutkan bahwa Ummu 'Athiyyah berkata: Kami menyisir rambut puteri Beliau dengan tiga kepang.;1;0;1;
Siapa yang memusuhi wali-KU, maka Aku umumkan perang kepadanya, dan hamba-Ku tidak bisa mendekatkan diri kepada-Ku dengan sesuatu yang lebih Aku cintai daripada yang telah Aku wajibkan, jika hamba-Ku terus menerus mendekatkan diri kepadaKu dengan amalan sunnah, maka Aku mencintai dia, jika Aku sudah mencintainya, maka Akulah pendengarannya yang ia jadikan untuk mendengar, dan pandangannya yang ia jadikan untuk memandang, dan tangannya yang ia jadikan untuk memukul, dan kakinya yang dijadikannya untuk berjalan, jikalau ia meminta-Ku, pasti Kuberi, dan jika meminta perlindungan kepada-KU, pasti Ku-lindungi. Dan aku tidak ragu untuk melakukan sesuatu yang Aku menjadi pelakunya sendiri sebagaimana keragu-raguan-Ku untuk mencabut nyawa seorang mukmin yang ia (khawatir) terhadap kematian itu, dan Aku sendiri khawatir ia merasakan kepedihan sakitnya.;1;1;1;
"bukankah Allah telah memberikan kekhususan terhadap Ahlu Badar seraya berfirman: 'Beramallah kalian, sesuka kalian. Sesungguhnya, Aku telah mengampuni kalian.' Amru berkata; Terkait denga peristiwa ini, maka turun pulalah ayat: Wahai orang-orang yang beriman, janganlah kalian mengambil musuh-Ku dan musuh kalian sebagai wali. (QS. Almumtahanah 1) Aku tidak tahu, apakah itu adalah ayat yang tercantum di dalam hadis, ataukah ungkapannya Amru. Ali menceritakan kepada kami; Ia berkata; Pernah diceritakan kepada Sufyan bahwa, dalam persoalan ini turunlah ayat: Janganlah kalian menjadikan musuh-Ku dan musuh kalian sebagai wali. (QS. Almumtahanah 1) Maka Sufyan berkata, Hal ini terkait dengan peristiwa itu. Aku menghafalnya dari Amru dan aku tidaklah meninggalkan satu huruf pun darinya. Dan aku belum pernah melihat orang yang menghafalnya selain aku.";0;1;1;
bermalam di Dzu Thuwa diantara dua jalan dataran tinggi, lalu dia masuk melalui salah satu dari dataran itu yang berada di sebelah atas kota Makkah. Dan apabila sudah sampai di Makkah baik untuk menunaikan haji atau 'umrah, dia tidak singgah menambatkan untanya kecuali di (tempat) dekat pintu masjid (Al Masjidil Haram). Kemudian dia masuk dan mendatangi Rukun Hajar Aswad, lalu dia memulai thawaf dari sana sebanyak tujuh kali putaran dengan tiga kali berjalan cepat dan empat kalinya berjalan biasa, kemudian apabila telah selesai, dia shalat dua raka'at. Sebelum dia kembali ke tempat tinggalnya, dia melaksanakan sa'iy antara bukit Shafaa dan Marwah. Dan apabila dia telah menyelesaikan seluruh manasik haji atau 'umrahnya, dia singgah beristirahat di Al Bathha' yang terletak di DzulHulaifah, tempat yang pernah digunakan Rasulullah untuk singgah.;1;0;1;
"Apabila seseorang dari kalian hendak tidur, maka hendaklah ia mengibaskan di atas tempat tidurnya dengan kain sarungnya, karena ia tidak tahu apa yang terdapat di atas kasurnya. Lalu mengucapkan doa: BISMIKA RABBII WADHA'TU JANBII WABIKA ARFA'UHU, IN AMSAKTA NAFSII FARHAMHAA, WAIN ARSALTAHAA FAHFAHZH-HAA BIMAA TAHFAZHU BIHI 'IBAADAKASHSHAALIHIIN (Dengan nama-Mu Wahai Tuhanku, aku baringkan punggungku dan atas nama-Mu aku mengangkatnya, dan jika Engkau menahan diriku, maka rahmatilah daku, dan jika Engkau melepaskannya, maka jagalah sebagaimana Engkau menjaga hamba-Mu yang shalih). Dan hadits ini juga diperkuat oleh Abu Dlamrah dan Isma'il bin Zakariya dari 'Ubaidullah. Yahya dan Bisyr mengatakan; dari 'Ubaidullah dari Sa'id dari Abu Hurairah dari Nabi . Dan diriwayatkan pula oleh Malik dan Ibnu 'Ajlan dari Sa'id dari Abu Hurairah dari Nabi .";1;0;1;
"Barangsiapa dari kalian yang suka berihram untuk haji, lakukanlah ihramnya untuk haji dan siapa dari kalian yang suka berihram untuk 'umrah, lakukanlah ihramnya untuk 'umrah. Seandainya bukan karena aku telah membawa hewan qurban tentu aku akan berihram untuk 'umrah. 'Aisyah Radhiyallahu'anha berkata; Maka diantara kami ada yang berihram untuk 'umrah dan ada yang berihram untuk haji dan aku termasuk orang yang berihram untuk 'umrah. Kemudian hari 'Arafah menaungi aku saat aku mengalami haidh. Kemudian hal ini aku adukan kepada Nabi . Maka Beliau berkata: Tinggalkanlah 'umrahmu dan uraikanlah rambut kepalamu dan sisirlah lalu berihramlah untuk haji. Ketika pada malam Al Hashabah (untuk melempar jumrah di Mina), Beliau mengutus 'Abdurrahman bersamaku menuju At-Tan'im. Maka aku berihram untuk 'umrah sebagai pengganti 'umrahku sebelumnya.";1;0;1;
"Kamu kenali tutup bungkus dan talinya kemudian umumkan selama satu tahun. Yazid berkata: Dan jika tidak ada yang mengakuinya maka dapat digunakan oleh penemunya karena itu berarti titipan Allah baginya. Yahya berkata: Inilah yang aku tidak tahu apakah kalimat ini termasuk bagian dari hadits yang disabdakan Rasulullah atau hanya perkataan dari Yazid. Kemudian orang itu bertanya lagi: Bagaimana tentang menemukan kambing? Nabi menjawab: Ambillah karena kambing itu untuk kamu atau saudaramu atau serigala. Yazid berkata: Untuk kambing juga diumumkan dahulu. Kemudia orang itu bertanya lagi: Bagaimana tentang menemukan unta. Yazid berkata; maka Beliau menjawab: Biarkanlah unta itu, karena ia selalu nampak sepatunya dan perutnya (yang terisi air) sehingga ia bisa hilir mudik mencari air dan makan rerumputan hingga ditemukan oleh pemiliknya.";1;0;1;
Tidaklah aku melihat diriku (menduga) melainkan aku akan menjadi orang yang pertama-tama gugur diantara para sahabat Nabi Shallallahu'alaihiwasallam (dalam peperangan ini) dan aku tidak meninggalkan sesuatu yang berharga bagimu sepeninggalku melainkan diri Rasulullah Shallallahu'alaihiwasallam. Dan aku mempunyai hutang, maka lunasilah dan berilah nasehat yang baik kepada saudara-saudaramu yang perempuan. Pada pagi harinya kami dapati bapakku adalah orang yang pertama gugur dan dikuburkan bersama dengan yang lain dalam satu kubur. Setelah itu perasaanku tidak enak dengan membiarkan dia bersama yang lain, maka kemudian aku keluarkan setelah enam bulan lamanya dari hari pemakamannya dan aku dapati jenazah bapakku masih utuh sebagaimana hari dia dikebumikan dan tidak ada yang berubah padanya kecuali sedikit pada ujung bawah telinganya.;1;0;1;
Sekali-kali janganlah seorang dari kalian menghamparkan kainnya sebelum aku selesai menyampaikan sabdaku ini lalu dia mengumpulkannya dalam dadanya yang akhirnya dia melupakan sesuatu dari sabdaku untuk selamanya. Maka aku hamparkan kainku yang bermotif karena aku tidak memiliki kain yang lain hingga Nabi selesai menyampaikan sabda Beliau lalu aku kumpulkan dalam dadaku. Maka demi Dzat yang mengutus Beliau dengan haq, tidaklah aku lupa satupun dari sabda Beliau hingga hari ini dan demi Allah, kalau bukan karena dua ayat dalam Kitabulloh maka aku tidak akan menyampaikannya sesuatu haditspun kepada kalian selamanya. (Lalu dia membaca ayat 159 dan 160 dari surah Al Baqarah yang artinya: ('Sesungguhnya orang-orang yang menyembunyikan apa yang telah Kami turunkan berupa penjelasan dan petunjuk hingga akhir ayat.. Allah Maha Penyayang);1;0;1;
"sebab apa itu? ' laki-laki itu menjawab: 'Aku telah menggauli isteriku di bulan ramadhan! ' Nabi bertanya: mampukah kamu memerdekakan budak? 'Tidak' jawabnya. Nabi bertanya lagi: mampukah kamu berpuasa dua bulan secara berturut-turut? 'tidak' jawabnya. Nabi bertanya lagi: mampukah kamu memberi makan enam puluh orang miskin? 'Tidak' jawabnya. (Datanglah) seorang sahabat anshar membawa segantang kurma. -Dan maksud istilah 'arq adalah rantang yang berisi kurma.- Maka Nabi berkata kepadanya: Bawalah makanan ini, dan sedekahkanlah! Lelaki tersebut menjawab; 'Apakah kepada orang yang lebih membutuhkan daripada aku ya Rasulullah? Demi Dzat yang mengutusmu dengan kebenaran, diantara dua lembah ini tidak ada penghuni rumah yang lebih membutuhkan daripada aku.' Lantas Nabi berujar; Pergilah dan berilah makan keluargamu dengan kurma ini.";1;0;1;
Nanti negeri Yaman akan ditaklukkkan lalu akan datang suatu kaum yang menggiring hewan tunggangan mereka secara perlahan-lahan menuju lokasi tersebut dengan membawa keluarga dan orang-orang yang menaati mereka. Dan Madinah lebih baik bagi mereka seandainya merka mengetahui. Kemudian negeri Syam akan ditaklukkan, lalu akan datang suatu kaum yang menggiring hewan tunggangan mereka secara perlahan-lahan menuju negeri tersebut dengan membawa keluarga dan orang-orang yang menaati mereka. Padahal Madinah lebih baik bagi mereka seandainya merka mengetahui. Kemudian negeri 'Iraq akan ditaklukkan lalu akan datang suatu kaum yang menggiring hewan tunggangan mereka secara perlahan-lahan menuju negeri tersebut dengan membawa keluarga dan orang-orang yang mentaati mereka. Padahal Madinah lebih baik bagi mereka seandainya merka mengetahui.;1;0;1;
"Sesungguhnya Allah Subhanahu wa Ta'ala telah memberikan pilihan kepadaku atau mengabariku. Lalu beliau membacakan ayat yang berbunyi; Kamu memohonkun ampun bagi orang-orang munafik atau tidak kamu mohonkan ampun bagi mereka, maka hal itu adalah sama saja. sekalipun kamu memohonkan ampun bagi mereka tujuh puluh kali sekali-kali Allah tidak akan mengampuni mereka (Qs. At-Taubah 9: 80). Rasulullah bersabda: Aku akan menambah istighfar lebih dari tujuh puluh kali untuknya. Maka Rasulullah tetap saja menshalatinya dan kami pun shalat bersamanya hingga Allah menurunkan ayat Al Qur'an: Janganlah kamu sekali-kali menshalati jenazah seorang di antara orang-orang munafik dan janganlah kamu berdiri di atas kuburnya, sesungguhnya mereka telah kafir kepada Allah dan Rasul-Nya dan mereka mati dalam keadaan munafiq. (Qs. At-Taubah 9: 84).";0;1;1;
"Berapa kali Rasulullah pernah melaksanakan 'umrah? Dia menjawab: Empat kali, satu diantaranya pada bulan Rajab. Maka kami pun enggan untuk membantahnya. Mujahid melanjutkan: Kemudian kami mendengar suara 'Aisyah Radhiyallahu'anha Ummul Mu'minin sedang menggosok gigi dari balik rumahnya, maka 'Urwah bertanya: Wahai ibunda, wahai Ummul Mu'minin, apakah engkau tidak mendengar apa yang dikatakan oleh Abu 'Abdurrahman? 'Aisyah Radhiyallahu'anha berkata: Apa yang telah dikatakannya? 'Urwah menjawab; Dia berkata, bahwa Rasulullah melaksanakan 'umrah sebanyak empat kali satu diantaranya pada bulan Rajab. 'Aisyah Radhiyallahu'anha berkata: Semoga Allah merahmati Abu 'Abdurrahman, tidaklah Beliau melaksanakan 'umrah sekalipun melainkan aku selalu mengikutinya dan Beliau tidak pernah melaksanakan 'umrah pada bulan Rajab sekalipun.";1;0;1;
Barangkali kamu terkena serangga (kutu di kepala)?. Dia menjawab: Benar. Maka Beliau memerintahkannya agar mencukur rambutnya. Saat itu Beliau sedang berada di Hudaibiyah dan belum menjelaskan kepada mereka bahwa mereka harus bertahallul disana sedangkan Beliau sangat ingin agar mereka dapat memasuki Makkah. Maka Allah menurunkan ayat tentang fidyah. Maka Rasulullah memerintahkannya agar bershadaqah sebanyak faraq (tiga sha') atau berqurban dengan seekor kambing atau shaum tiga hari. Dan dari Muhammad bin Yusuf telah menceritakan kepada kami Warqa' dari Ibnu Abu Najih dari Mujahid telah mengabarkan kepada kami 'Abdurrahman bin Abu Laila dari Ka'ab bin 'Ujrah Radhiyallahu'anhu bahwa Rasulullah melihatnya (Ka'ab bin 'Ujrah Radhiyallahu'anhu) dalam keadaan wajahnya dipenuhi kutu yang berjatuhan, dan terus seperti diatas.;1;0;0;
"Tidaklah seorang hamba yang mengucapkan LA ILAAHA ILLALLAH kemudian mati karena itu melainkan ia akan masuk surga. Tanyaku selanjutnya; Walaupun dia berzina dan mencuri? beliau menimpali: Walaupun dia pernah berzina dan mencuri. Tanyaku lagi; Walaupun dia pernah berzina dan mencuri? beliau menjawab: Walaupun dia pernah berzina dan mencuri. Tanyaku lagi; 'Walaupun dia pernah berzina dan mencuri? beliau menjawab: Walaupun dia pernah berzina dan mencuri. -walaupun sepertinya Abu Dzar kurang puas- Apabila Abu Dzar menceritakan hal ini, maka dia akan mengatakan; Walaupun sepertinya Abu Dzar kurang puas. Abu Abdullah mengatakan; Hal ini jika terjadi ketika seorang hamba itu meninggal atau sebelum dia meninggal lalu bertaubat dan menyesali perbuatannya serta mengucapkan LAA ILAAHA ILLALLAH, maka dosa-dosanya akan terampuni.";1;0;1;
Siapa yang pernah berbuat aniaya (zhalim) terhadap kehormatan saudaranya atau sesuatu apapun hendaklah dia meminta kehalalannya (maaf) pada hari ini (di dunia) sebelum datang hari yang ketika itu tidak bermanfaat dinar dan dirham. Jika dia tidak lakukan, maka (nanti pada hari qiyamat) bila dia memiliki amal shalih akan diambil darinya sebanyak kezholimannya. Apabila dia tidak memiliki kebaikan lagi maka keburukan saudaranya yang dizholiminya itu akan diambil lalu ditimpakan kepadanya. Berkata, Abu 'Abdullah Al Bukhariy berkata, Isma'il bin Abi Uwais: Sa'id dipangil namanya dengan Al Maqburiy karena dia pernah tinggal di pinggiran maqabir (kuburan). Berkata, Abu 'Abdullah Al Bukhariy: Dan Sa'id Al Maqburiy adalah maula Bani Laits yang nama aslinya adalah Sa'id bin Abi Sa'id sedangkan nama Abu Sa'id adalah Kaisan.;1;0;1;
Sesungguhnya kamu akan mendatangi kaum Ahlul Kitab, jika kamu sudah mendatangi mereka maka ajaklah mereka untuk bersaksi tidak ada ilah yang berhak disembah kecuali Allah dan bahwa Muhammad adalah utusan Allah. Jika mereka telah mentaati kamu tentang hal itu, maka beritahukanlah mereka bahwa Allah mewajibkan bagi mereka shalat lima waktu pada setiap hari dan malamnya. Jika mereka telah mena'ati kamu tentang hal itu maka beritahukanlah mereka bahwa Allah mewajibkan bagi mereka zakat yang diambil dari kalangan orang mampu dari mereka dan dibagikan kepada kalangan yang faqir dari mereka. Jika mereka mena'ati kamu dalam hal itu maka janganlah kamu mengambil harta-harta terhormat mereka dan takutlah terhadap do'anya orang yang terzholimi karena antara dia dan Allah tidak ada hijab (pembatas yang menghalangi) nya.;1;0;1;
Dikatakan kepada Nabi Sebaiknya Baginda menemui 'Abdullah bin Ubay. Maka Nabi menemuinya dengan menunggang keledai sedangkan Kaum Muslimin berangkat bersama Beliau dengan berjalan kaki melintasi tanah yang tandus. Ketika Nabi menemuinya, ia berkata: Menjauhlah dariku, demi Allah, bau keledaimu menggangguku. Maka berkatalah seseorang dari kaum Anshar diantara mereka: Demi Allah, sungguh keledai Rasulullah lebih baik daripada kamu. Maka seseorang dari kaumnya marah demi membela 'Abdullah bin Ubay dan ia mencelanya sehingga marahlah setiap orang dari masing-masing kelompok. Saat itu kedua kelompok saling memukul dengan pelepah kurma, tangan, dan sandal. Kemudian sampai kepada kami bahwa telah turun ayat QS. Al Hujurat: 10 yang artinya (jika dua kelompok dari kaum muslimin berperang maka damaikanlah keduanya).;1;0;1;
"Siapa yang bersumpah dengan sumpah curang, dan bermaksud mengambil harta seorang muslim maka nanti dia akan berjumpa dengan Allah, sedang Allah murka kepadanya. Dia berkata,, maka Al Ays'ats bin Qais berkata: Demi Allah, hadits itu berkenaan dengan aku, yang antara aku dan seorang Yahudi ada sebidang lahan, lalu dia mempermasalahkannya sehingga aku adukan kepada Nabi , lalu Rasulullah berkata kepadaku: Apakah kamu memiliki bukti? Aku katakan: Tidak. Lalu Beliau berkata kepada si Yahudi: Bersumpahlah kamu. 'Abdullah berkata; Aku katakan: Wahai Rasulullah, kalau dia bersumpah nanti dia musti membawa hartaku. 'Abdullah berkata: Maka turunlah firman Allah yang artinya: (Sesungguhnya orang-orang yang menjualjanjinya dengan Allah dan sumpah mereka dengan harga yang murah hingga akhir ayat) (QS. Ali Imran 77).";0;1;1;
Berbicaralah kepada orang-orang setiap Jum'at sekali, jika kamu enggan, maka dua kali, dan apabila kamu ingin lebih banyak lagi, hendaknya hanya tiga kali (setiap Jum'at). Janganlah membuat orang-orang bosan dengan Al Qur'an ini. Jangan sekali-kali aku dapatkan kamu mendatangi sebuah kaum ketika mereka berbincang-bincang, tiba-tiba kamu menyampaikan kisah dan memotong pembicaraan mereka hingga mereka bosan. Akan tetapi diamlah terlebih dahulu. Jika mereka telah mempersilahkanmu, silahkan kamu bicara, sehingga mereka antusias (semangat) mendengarkan tutur bicaramu. Dan tolong cermatilah sajak puitis (yang sulit dimengerti) dan jauhilah yang seperti itu, sebab telah kutemui Rasulullah dan para sahabatnya tak melakukan yang demikian. Yaitu tidak melakukan hal itu selain mereka selalu menjauhi semacam itu.;1;1;1;
(Jangan kamu membacanya secara lantang dalam shalatmu, dan jangan pula secara lirih) ' (Qs. Al Isra': ayat 110), Ibn Abbas berkata, Ayat ini diturunkan saat Rasulullah masih sembunyi-sembunyi di Makkah, jika shalat bersama sahabat-sahabatnya, beliau mengeraskan bacaan Al-Qur'annya, sehingga jika kaum musyrikin mendengarnya, mereka mencaci Al-Qur'an, Dzat yang menurunkannya dan malaikat yang membawanya. Maka Allah menegur nabi-Nya dengan ayat: '(Jangan kamu membacanya secara lantang dalam shalatmu) ' (Qs. Al Isra': ayat 110), yakni dengan bacaanmu, sehingga saat orang-orang Musyrik mendengar mereka akan mencela Al-Qur'an, '(dan jangan pula secara lirih), yaitu kepada para sahabatmu, sehingga engkau tidak bisa menjadikan mereka mendengar, (Carilah jalan tengah antara keduanya) ', (Qs. Al Isra: ayat 110).;0;1;1;
"Ada seorang laki-laki yang membeli sebidang tanah dari orang lain kemudian laki-laki yang membeli tanah itu mendapatkan sebuah guci yang di dalamnya ada emas. Maka orang yang membeli tanah itu berkata; Ambillah emas milikmu karena aku hanya membeli tanah dan bukan membeli emas. Lalu orang yang menjual rumahnya berkata; Yang aku jual adalah tanah ini dan apa yang ada didalamnya. Akhirnya kedua orang itu meminta pendapat kepada seseorang, lalu orang yang dimintai pendapat itu berkata; Apakah kalian berdua mempunyai anak?. Laki-laki yang satu berkata; Aku puya anak laki-laki. Dan yang satunya lagi berkata: Aku punya anak perempuan. Maka orang yang dimintai pendapat berkata; Nikahkanlah anak laki-laki itu dengan anak perempuan itu dan berilah nafkah untuk keduanya dari emas tadi dan juga shadaqahkanlah.";1;0;1;
Rasulullah Shallallahu 'alaihi wa salam menjadikan Salim sebagai anak angkatnya lalu menikahkannya dengan putri saudaranya yang bernama Hindun binti al-Walid bin 'Utbah. Dia adalah mantan budak seorang wanita kaum Anshar sebagaimana Rasulullah Shallallahu 'alaihi wa salam menjadikan Zaid sebagai anak angkat beliau. Dahulu pada zaman Jahiliyyah, siapa yang menjadikan seseorang sebagai anak angkatnya, orang-orang memanggil sebutan ayah anak angkat itu dengan nama bapak angkatnya dan mendapatkan hak warisan dari harta warisan (ayah angkatnya) hingga Allah Ta'ala menurunkan firman-Nya dalam QS al-Ahzab ayat 5 yang artinya: Panggilah mereka (anak angkat kalian) dengan nama bapak-bapak kandung mereka.... Kemudian Sahlah mendatangi Nabi Shallallahu 'alaihi wa salam. Lalu perawi menceritakan hadits ini.;1;0;1;
"Milik Allah sematalah segala yang diambil-Nya dan yang diberikan-Nya, dan segala sesuatu disisi-Nya ada ketentuan ajal tersendiri, maka suruhlah dia untuk bersabar dan mengharap pahala. Lantas puteri Nabi mengutus utusan untuk kedua kalinya, dan puteri beliau menyertakan sumpah. Maka beliau berdiri dan kami pun berdiri bersamanya. Tatkala beliau sampai (dan beliau) telah duduk, anak laki-laki dari puteri beliau (cucunya) diangkat kepada beliau, dan beliau mendudukkan di pangkuannya, ketika itu cucu beliau nafasnya sudah tersengal-sengal. Kedua mata Rasulullah pun bercucuran. Maka Sa'd bertanya: 'Mengapa mata anda sampai bercucuran? Nabi menjawab; ini adalah tanda kasih sayang yang Allah letakkan di hati hamba-Nya yang dikehendaki-Nya, hanyasanya Allah menyayangi hamba-Nya yang berhati penyayang.";1;0;1;
Ada tiga jenis orang yang Allah Ta'ala tidak akan berbicara dengan mereka dan tidak akan melihat mereka pada hari qiyamat, yaitu seorang penjual yang bersumpah terhadap dagangannya dan dia mengaku telah memberi lebih kepada si pembeli dibandingkan yang ia berikan kepada manusia lainnya, padahal dia berdusta, dan seorang yang bersumpah dengan sumpah palsu setelah 'Ashar yang dengan sumpahnya itu dia berambisi untuk mengambil harta orang muslim, dan seseorang yang menolak membagi-bagikan kelebihan air sehingga Allah akan berfirman pada hari kiamat: Aku tidak akan beri karuniaKu kepadamu karena kamu telah menghalangi sesutau yang bukan buah hasil kerja kamu. 'Ali berkata, telah menceritakan kepada kami Sufyan berulang kali dari 'Amru yang dia mendengar Abu Shalih yang katanya dia dapat dari Nabi .;0;1;1;
Mandikanlah dengan mengguyurkan air yang dicampur dengan daun bidara tiga kali, lima kali atau lebih dari itu jika kalian anggap perlu dan jadikanlah yang terakhirnya dengan kafur barus (wewangian) atau yang sejenis dari kapur barus (kamper). Dan bila kalian telah selesai beritahu aku. Berkata, Ummu 'Athiyyah Radhiyallahu'anha: Ketika kami telah selesai, kami memberi tahu Beliau, kemudian Beliau memberikan kain, Beliau kepada kami seraya berkata: Pakaikanlah ini kepadanya. Dan dari Ayyub dari Hafshah dari Ummu 'Athiyyah Radhiyallahu'anha dan dia berkata, bahwa Beliau bersabda: Mandikanlah ia tiga kali, lima kali, tujuh kali atau lebih dari itu jika kalian anggap perlu . Berkata, Hafshah telah berkata, Ummu 'Athiyyah Radhiyallahu'anha: Kami kepang rambut kepala puteri Beliau dengan tiga kepang.;1;0;1;
