hadis;anjuran;larangan;informasi;kitab
Tidakkah kalian mendirikan shalat? Namun Ali menjawab, Wahai Rasulullah, sesungguhnya nyawa kita berada di tangan Allah, jika Dia berkenan, maka Dia akan membangunkan kita. Secara spontan Rasulullah Shallhu'laihiwasallam pergi begitu aku menjawab yang demikian, dan beliau sama sekali tidak kembali, kemudian aku mendengar ketika beliau berbalik ke belakang bersabda sambil menepuk pahanya: Sungguh manusia itu adalah makhluk yang suka sekali membantah!;0;0;1;
"Pasukan dari ummatku yang pertama kali akan berperang dengan mengarungi lautan pasti akan diberi pahala dan surga. Ummu Haram berkata; Aku katakan: Wahai Rasulullah, aku termasuk diantara mereka? Beliau berkata; Ya, kamu termasuk dari mereka. Nabi bersabda lagi: Pasukan dari ummatku yang pertama kali akan memerangi kota Qaishar (Romawi) pasti mereka akan diampuni. Aku katakan: Aku termasuk diantara mereka, wahai Rasulullah? Beliau menjawab: 'Tidak.";0;0;1;
"Beliau membisikinya dan ia pun menangis, lalu beliau membisikinya dan ia pun tersenyum. Aisyah berkata; Saya bertanya kepada Fathimah; 'Apa yang dibisikkan oleh Rasulullah shalallahu'alaihi wa sallam kepadamu. ia menjawab; Beliau berbisik kepadaku dan memberitahuku perihal kematiannya, aku pun menangis. Kemudian beliau berbisik kepadaku dan memberitahuku bahwa saya adalah orang yang pertama kali mengikutinya dari keluarganya maka aku pun tersenyum.";0;0;1;
Maukah aku beritahukan pada kalian akan sebaik-baik rumah kaum Anshar? mereka pun menjawab, Mau wahai Rasulullah. Beliau bersabda: Yaitu Banu An Najjar, setelah mereka Banu Abdul Asyhal, setelah mereka Banul Harits bin Al Khazraj, setelah mereka Banu Sa'idah. Kemudian beliau bersabda dengan menggenggam jari-jemarinya dan merenggangkannya kembali sebagaimana seorang yang melempar, beliau bersabda: Dan pada setiap rumah kaum Anshar terdapat kebaikan.;0;0;1;
Sungguh, ada orang yang kuberi dan ada yang tidak kuberi, namun yang tidak aku beri lebih aku sukai daripada yang aku beri, beberapa orang aku beri karena hati mereka masih ada keluh kesah dan ketakutan, dan beberapa orang aku percayakan kepada kecukupan dan kebaikan yang telah Allah jadikan pada hati mereka, diantara mereka ialah Amru bin Taghlib. Lantas 'Amru berkata, 'Aku tak ingin lagi unta-unta merah setelah mengetahui kalimat Rasulullah itu.';0;0;1;
Apa yang menghalangimu untuk menunaikan haji bersama kami?. Wanita itu berkata: Dahulu kami memiliki seekor unta yang selalu digunakan oleh ayah fulan dan anaknya, maksudnya adalah suami dan anak dari perempuan itu, kemudian dia membiarkan unta tersebut untuk mengangkut air. Beliau berkata: Apabila datang bulan Ramadhan, laksanakanlah 'umrah karena 'umrah pada bulan Ramadhan seperti 'ibadah haji atau seperti itu (haji) sebagaimana Beliau sabdakan.;1;0;1;
Telah dimudahkan bagi Nabi Daud 'alaihi salam membaca al-Qur'an (Kitab Zabur). Dia pernah memerintahkan agar pelana hewan-hewan tunggangannya disiapkan, maka dia selesai membaca Kitab sebelum pelana hewan tunggangannya selesai disiapkan, dan dia tidak memakan sesuatu kecuali dari hasil usaha tangannya sendiri. Musa bin 'Uqbah meriwayatkan dari Shafwan dari 'Atha' bin Yasar dari Abu Hurairah Radhiyallahu'anhu dari Nabi Shallallahu 'alaihi wa salam.;0;0;1;
"dia pernah melihat Rasulullah memakai cincin perak di tangannya selama satu hari, kemudian orang-orang pun ikut membuat cincin dari perak dan memakainya, lalu Rasulullah pun membuang cincin tersebut dan orang-orang pun ikut membuang cincin yang mereka kenakan. Hadits ini juga diperkuat dengan riwayat Ibrahim bin Sa'd, Ziyad dan Syu'aib dari Az Zuhri. Ibnu Musafir mengatakan; dari Az Zuhri bahwa pendapatku itu adalah cincin yang terbuat dari perak.";0;0;1;
Tidak ada zakat pada hasil tanaman kurang dari lima wasaq, tidak ada zakat unta yang kurang dari lima ekor dan tidak ada zakat pada harta (uang) kurang dari lima waaq . Berkata, Abu 'Abdullah Al Bukhari: Ini tafsiran awal ketika Beliau bersabda: Tidak ada zakat pada hasil tanaman kurang dari lima wasaq. Kemudian yang dijadikan pegangan dalam masalah ilmu selamanya adalah apa yang ditambahkan oleh perawi yang dikenal kuat atau ang mereka jelaskan.;0;0;1;
"Tidak akan terjadi hari qiyamat hingga kalian memerangi suatu kaum yang memakai sandal bulu. Dan tidak akan terjadi hari qiyamat hingga kalian memerangi suatu kaum yang wajah mereka laksana perisai yang melindungi (kulit) . Sufyan berkata; Dan Abu Az-Zinad menambahkan didalamnya dari Al A'raj dari Abu Hurairah suatu riwayat yang menyebutkan: Bermata kecil (sipit), hidung pesek dan wajah mereka seakan-akan seperti perisai yang melindungi (kulit) .";0;0;1;
"Berikan kepadaku air dari tujuh bejana yang belum dibuka ikatannya, barangkali aku dapat berpesan kepada orang-orang. Maka kami pun mendudukkan beliau di sebuah ember besar milik Hafshah -istri Nabi .- lalu kami segera menuangkan air dari bejana itu kepada beliau hingga beliau mengisyaratkan kepada kami, bahwa beliau telah selesai. Aisyah berkata; kemudian beliau keluar untuk shalat bersama kaum muslimin dan menyampaikan khutbahnya kepada mereka.";0;0;1;
"Tidak seorang pun yang dihisab, kecuali ia akan binasa. Aisyah berkata; Aku bertanya, Wahai Rasulullah, Allah telah menjadikanku sebagai tebusanmu, bukankah Allah telah berfirman: 'Makan barangsiapa yang didatangkan kitabnya dari sebelah kanannya, maka niscaya ia akan dihisab dengan perhitungan yang ringan? ' beliau menjawab: Itulah adalah Al 'Ardlu (hari ketika amal ditampakkan) Namun siapa saja yang hisabnya diperdebatkan, maka dia akan binasa.";0;0;1;
Akan senantiasa ada dari umatku sebuah umat yang menegakkan perintah Allah, tidak membahayakan mereka orang yang mendustakan mereka, tidak pula yang menyelisihi mereka hingga keputusan Allah datang kepada mereka sedang mereka masih dalam keadaan seperti itu. Malik bin Yukhamir berkata, Aku mendengar Mu'adz berkata, Dan mereka berada di Syam. Mu'awiyah juga mengatakan, Malik beranggapan bahwa ia mendengar Mu'adz berkata, Dan mereka berada di Syam.;0;0;1;
Manusia yang terakhir kali masuk surga dan terakhir kali keluar dari neraka adalah seseorang yang keluar dengan merangkak, lantas tuhannya berkata, 'Masuklah kamu dalam surga.' Orang tersebut kemudian berkata, 'Wahai Tuhanku, surga sudah sesak! ' Allah mengulangi firman-Nya hingga tiga kali, namun si hamba terus menjawabnya dengan mengatakan 'Surga sudah penuh'. Maka Allah berfirman: 'Sesungguhnya surga bagimu seperti dunia dikalikan sepuluhnya.';0;0;1;
"Duhai sekiranya ada seorang laki-laki shalih dari sahabatku menjagaku malam ini Tiba-tiba kami mendengar suara senjata. Nabi bertanya: siapa ini? Sa'd menjawab; Ya Rasulullah, aku datang untuk menjagamu! maka Nabi Shallallahu 'alaihi wa Salam tidur hingga aku mendengar suara nafas beliau. Abu Abdullah mengatakan dan Aisyah mengatakan, Bilal mengatakan; duhai seandainya aku tinggal pada malam ini, di suatu lembah di sekelilingku idkhir dan jalil.";0;0;1;
seorang Yahudi yang memukul kepala seorang budak perempuan dengan dua batu hingga bocor lalu ditanyakan kepadanya siapa yang melakukan ini, apakah si fulan atau si fulan hingga akhirnya disebut orang Yahudi tersebut dan budak wanita itu berisyarat dengan kepalanya mengangguk. Kemudian orang Yahudi itu dibawa namun dia mengelak hingga akhirnya mau mengakui. Maka Nabi memerintahkan agar membalas memukul kepala Yahudi itu dengan batu hingga bocor.;1;0;1;
"Jika jenazah diletakkan lalu dibawa oleh para laki-laki di atas pundak mereka, maka jika jenazah tersebut termasuk orang shalih (semasa hidupnya) maka dia (jenazah tersebut) berkata; Bersegeralah kalian (membawa aku). Dan jika ia bukan dari orang shalih, maka dia akan berkata; Celaka, kemana mereka akan membawanya?. Suara jenazah itu akan didengar oleh setiap makhluq kecuali manusia dan seandainya manusia mendengarnya, tentu dia jatuh pingsan.";0;0;1;
Ada seseorang yang menunggui barang dagangannya, lalu dia bersumpah atas nama Allah bahwa dia hanya memberikan dagangannya dengan harga sekian-sekian padahal bohong belaka, maka turunlah firman Allah yang artinya: (Sesungguhnya orang-orang yang menjual janjinya kepada Allah dan sumpah mereka dengan harga yang murah..) (QS. Ali'Imran 77). Dan berkata Ibnu Abi Awfaa: Orang yang menipu orang lain, sama artinya dengan pemakan riba dan pengkhianat.;0;0;1;
tanah-tanah itu telah menutup perut Beliau yang putih sambil bersya'ir: Kalaulah bukan karena Engkau ya Allah, tentu kami tidak akan mendapat petunjuk, tidak pula menunaikan zakat dan mendirikan shalat. Untuk itu turunkanlah sakinat (ketenangan) kepada kami, dan kuatkanlah kaki-kaki kami bila bertenu (musuh) .Sesungguhnya orang-orang (itu) telah berbuat aniaya terhadap kami, jika mereka menghendaki fitnah, kami tidak pernah peduli (menyerah) .;0;0;1;
Nabi Shallallahu 'alaihi wa salam menjuntaikan rambut sedangkan orang-orang musyrik menguraikan rambut kepala mereka ke belakang. Ahlul Kitab lebih suka menjuntaikan rambut mereka ke kening mereka dan Nabi Shallallahu 'alaihi wa salam lebih suka bila bersesuaian dengan apa yang dilakukan oleh Ahlul Kitab dalam perkara yang tidak ada perintahnya. Setelah itu Rasulullah Shallallahu 'alaihi wa salam menguraikan rambut kepala beliau (ke belakang).;0;0;1;
Sami'allahu liman hamidah (Allah Maha Mendengar terhadap semua yang memuji-Nya). Kemudian beliau mengucapkan doa -sambil berdiri sebelum sujud-, Ya Allah, selamatkanlah Ayyasy bin Abu Rabi 'ah, Salamah bin Hisyam, Al Walid bin Al Walid, serta orang-orang lemah dari kalangan kaum mukmin. Ya Allah, timpakan siksaan-Mu kepada Bani Mudhar dan jadikanlah tahun-tahun mereka seperti tahun-tahun Yusuf (penuh penderitaan, paceklik, kekeringan -penerj).;0;0;1;
Antara dua tiupan sangkakala terdapat empat puluh. Mereka bertanya: Hai Abu Hurairah? Empat puluh harikah? Abu Hurairah berkata: 'Aku enggan menjawab.' Mereka bertanya: Empat puluh tahunkah? Abu Hurairah berkata: Aku enggan menjawab. Mereka bertanya: 'Empat puluh bulankah? ' Abu Hurairah berkata: Aku enggan menjawab. Ia berkata: Tidak ada sesuatupu pun melainkan telah hancur kecuali satu tulang, yaitu tulang ekor. Dari situlah manusia disusun.;0;0;1;
Nabi mengadakan walimah saat menikahi Zainab, dan beliau menebar kebaikan untuk keum muslimin. Beliau keluar sebagaimana yang beliau lakukan bila beliau menikah. Beliau mendatangi rumah isteri-isterinya Ummahatul Mukminin, beliau mengajak dan mereka pun mengundang orang lain. Setelah itu beliau beranjak, lalu melihat dua orang, lalu kembali lagi, aku tidak tahu apakah aku yang memberitahukan, ataukah beliau diberitahui kepergian dua orang itu.;0;0;1;
"Jangan. Kataku selanjutnya; Kalau begitu aku wasiatkan sepertiga dan aku sisakan yang dua pertiganya. Beliau bersabda: Sepertiga, sepertiga pun masih banyak, lalu beliau meletakkan tangan beliau di atas keningnya kemudian beliau mengusap wajah dan perutku sambil berdo'a: ALLAHUMMASYFII SA'D WA ATMIM LAHU HIJRATAHU (Ya Allah, sembuhkanlah penyakit Sa'd dan sempurnakanlah hijrahnya). Maka aku masih merasakan rasa sejuk di hatiku hingga saat ini.";0;0;1;
"Saya tidak mengira seandainya fulan dan fulan mengetahui agama kita sedikitpun. Al Laits mengatakan; Dua orang itu adalah dari orang-orang Munafik. Telah menceritakan kepada kami Yahya bin Bukair telah menceritakan kepada kami Al Laits dengan (sanad) ini, Aisyah mengatakan; Pada suatu hari Nabi masuk menemuiku, lalu beliau bersabda: Wahai Aisyah, aku menyangka ternyata fulan dan fulan tidak mengetahui perkara agama yang kita berada di atasnya.";0;0;1;
"tidaklah mereka mengambil sesuap (makanan) melainkan dari bawah makanan tersebut bertambah semakin banyak, maka Abu Bakar berkata; Wahai saudari Bani Firas, ada apa dengan ini? isterinya menjawab; Sungguh menjadi kesejukan pada hatiku, bahwa makanan tersebut sekarang lebih banyak sebelum kita memakannya. Maka para tamu pun ikut menyantapnya dan sebagiannya di kirimkan kepada Nabi , dan Abdurrahman menyebutkan bahwa beliau juga ikut memakannya.";0;0;1;
"Aku tidak dapat shalat bersama anda. Kemudian ia menyiapkan makanan untuk Nabi , lalu dia mengundang Beliau ke rumahnya, kemudian Beliau memercikkan air pada sisi tikar lalu Beliau shalat dua raka'at diatasnya. Berkata fulan bin fulan bin Al Jarud kepada Anas bin Malik Radhiyallahu'anhu; Apakah Nabi tadi melaksanakan shalat Dhuha'? Anas bin Malik Radhiyallahu'anhu menjawab: Aku belum pernah melihat Beliau mengerjakannya kecuali pada hari itu.";0;0;1;
"Rasulullah memerintahkan: Barangsiapa yang tidak membawa Hadyu (hewan qurban) apabila telah thawaf di Ka'bah Baitullah hendaklah dia bertahallul. 'Aisyah Radhiyallahu'anha berkata: Ketika hari Nahar kami dikirimi daging sapi lalu aku bertanya; Apa ini?. Dijawab: Ini kurban Rasulullah atas nama isteri-isteri Beliau. Yahya berkata; Lalu aku ceritakan hadits ini kepada Al Qasim, maka dia berkata: Dia menyampaikan hadis kepadamu secara langsung?.";1;0;1;
Tidaklah seseorang menggelar kainnya hingga aku selesaikan sabdaku ini diatas kainnya itu lalu dia menampung dan mengambilnya kembali melainkan dia akan dapat menjaga (menghafal dan memahami) apa yang aku sabdakan. Maka aku menggelar kainku yang bermotif (bergaris) hingga ketika Beliau telah menyelesaikan sabda Belliau aku ambil kain tersebut lalu aku peluk di dadaku. Maka setelah itu tidaklah aku lupa sedikitpun dari sabda-sabda Rasulullah .;1;0;0;
Berhati-hatilah kalian dengan pendapat kalian. Sungguh aku pernah melihat diriku sendiri pada peristiwa Abu Jandal (Perjanjian Hudaibiyah), seandainya aku sanggup menolak perintah (keputusan) Nabi Shallallahu 'alaihi wa salam tentu aku sudah menolaknya saat itu, tidaklah kami letakkan pedang diatas pundak kami karena tragedi yang memilukan itu selain memudahkan kami mencermati permasalahan yang kami sadari, ada masalah lain dalam tragedi itu.;1;0;1;
telah mendengar Al Qur'an yang begitu menakjubkan, yang memberi petunjuk kepada jalan yang benar, hingga kami pun beriman kepadanya dan kami tidak akan menyekutukan Rabb kami dengan sesuatu apa pun). (QS. Aljin 1-2). Dan Allah 'azza wajalla pun menurunkan wahyu kepada Nabi-Nya , Katakanlah: 'Telah diwahyukan kepadaku, bahwasanya sekelompok jin telah mendengarkan (Al Qur`an).' (QS. Aljin 1). Yang diwahyukan kepada beliau adalah perkataan Jin.;0;0;1;
"Bagaimana wanita yang kamu nikahi? Kujawab; aku menikahi seorang janda. Beliau bersabda: Kenapa kamu tidak menikah dengan seorang gadis, sehinga kamu dapat bermain-main dengannya.? Lalu aku pun menuturkan hal itu pada Amru bin Dinar, lalu Amru berkata; Aku mendengar Jabir bin Abdullah berkata; Rasulullah bersabda padaku: (Kenapa bukan) wanita yang masih gadis, sehingga kamu dapat bermain-main dengannya dan ia pun dapat bermain-main denganmu.";1;0;1;
"penyakit ain (gangguan jin atau sihir) adalah benar adanya, dan beliau melarang mentato. Telah menceritakan kepadaku Ibnu Basyar telah menceritakan kepada kami Ibnu Mahdi telah menceritakan kepada kami Sufyan dia berkata; saya menyebutkan haditsnya Manshur kepada Abdurrahman bin Abis dari Ibrahim dari 'Alqamah dari Abdullah, maka dia berkata; Saya juga pernah mendengar hadits tersebut dari Ummu Ya'qub dari Abdullah seperti haditsnya Manshur.";0;1;1;
"Apakah fulan yang membunuhmu? ' Si hamba sahaya menjawab; 'tidak' dengan menggelengkan kepalanya. Nabi kembali menanyainya; 'Apakah fulan yang membunuhmu? ' Kembali ia menjawab; 'tidak' dengan menggelengkan kepalanya. Untuk kali ketiganya Nabi bertanya; 'Apakah yang membunuhmu fula? ' Si hamba sahaya mengiyakan dengan menundukkan kepalanya. Nabi terus meminta si yahudi didatangkan, dan beliau membunuhnya dengan menjepitnya diantara dua batu.";0;0;1;
Wahai 'Abdullah, janganlah kamu seperti fulan, yang dia biasa mendirikan shalat malam namun kemudian meninggalkan shalat malam. Dan berkata, Hisyam telah menceritakan kepada kami Ibnu Abi Al 'Isyrin telah menceritakan kepada kami Al Awza'iy berkata, telah menceritakan kapada saya Yahya dari 'Umar bin Al Hakam bin Tsauban telah menceritakan kapada saya Abu Salamah seperti ini juga. Dan diikuti pula oleh 'Amru bin Abu Salamah dari Al Awza'iy.;0;1;0;
Sungguh aku ini yang terdepan dari kalian dan aku menjadi saksi atas kalian. Dan aku, demi Allah, sekarang sedang melihat telagaku (yang di surga) dan aku telah diberikan kunci-kunci kekayaan bumi atau kunci-kinci bumi (dunia). Demi Allah, sungguh aku tidak khawatir kepada kalian bahwa kalian akan menyekutukan (Allah) kembali sepeninggal aku. Namun yang aku khawatirkan terhadap kalian adalah kalian akan memperebutkan (kekayaan) duniawi ini.;0;1;1;
"melarang Al Muzaabanah. Dia berkata: Al Muzaabanah adalah seseorang menjual buah dengan takaran, jika lebih maka berarti keuntunganku dan bila kurang berarti resikoku. Dia berkata; Dan telah menceritakan kapada saya Zaid bin Tsabit bahwa Nabi memberi kelonggaran pada 'ariyah dengan taksiran. ('Ariyah jama'nya 'aroya adalah menjual kurma yang masih dalam tangkainya di kebun dengan taksiran sehingga ketika berlalu waktu menjadi banyak, pent).";0;1;1;
Rombongan pertama yang memasuki surga rupa mereka bagaikan bulan saat purnama dan rambongan berikutnya yang mengiringi mereka bagaikan bintang yang sangat terang cahayanya di langit. Hati mereka bagaikan hati seorang laki-laki yang tidak pernah membenci dan saling hasad (iri) di antara mereka. Setiap orang dari mereka memiliki dua istri dari bidadari yang sumsum tulangnya dapat kelihatan dari betis-betis mereka dari balik tulang dan daging.;0;0;1;
ALHAMDULILLAHILADZII KAFAANAA WA ARWAANAA GHAIRA MAKFIYIN WA LAA MAKFUURIN (Segala puji hanya milik Allah yang telah memberi kecukupan kami dan menghilangkan rasa haus, bukan nikmat yang tidak dianggap atau dikufuri) ', dilain waktu dengan lafadz, 'ALHAMDULILLAHI RABBINAA GHAIRA MAKFIYIN WA LAA MUWADDA'IN WA LAA MUSTAGHNAN RABBANAA (Segala puji hanya milik Allah Rabb kami, bukan pujian yang tidak dianggap dan tidak dibutuhkan oleh tuhan) '.;0;0;1;
Demi Allah, aku tidak akan kufur kepada Muhammad sampai Allah mematikan kamu lalu kamu dibangkitkan. Dia berkata: Biarkanlah sampai aku mati lalu dibangkitkan dan disana aku akan mendapatkan harta dan anak lalu aku akan bayar hutang kepadamu. Maka Allah Ta'ala menurunkan QS Maryam ayat yang artinya: ( Maka apakah kamu telah melihat orang yang kafir kepada ayat-ayat kami dan ia mengatakan pasti aku akan diberi harta dan anak (QS. Maryam 77).;0;0;1;
"Sebaik-baik manusia adalah orang-orang yang hidup pada zamanku (generasiku) kemudian orang-orang setelah mereka kemudian orang-orang setelah mereka. Kemudian akan datang sebuah kaum yang persaksian seorang dari mereka mendahului sumpahnya dan sumpahnya mendahului persaksiannya. Ibrahim berkata; Dahulu, mereka (para shahabat) mengajarkan kami tentang bersaksi dan memegang janji (Mereka memukul kami bila melanggar perjanjian dan persaksian) .";0;0;1;
Aku perintahkan kalian dengan empat hal dan aku larang kalian dari empat hal pula. (Yang pertama) aku perintahkan kalian untuk beriman kepada Allah dengan bersyahadat laa ilaaha illallah. Beliau mengepalkan tangan Beliau,. mendirikan shalat, menunaikan zakat, shaum di bulan Ramadlan dan agar kalian menerapkan ketentuan seperlima untuk Allah dari harta ghanimah yang kalian dapat. Dan aku larang kalian dari duba', hantam, naqir, dan muzaffat.;1;1;1;
"Tumpahkanlah periuk-periuk itu dan janganlah kalian memakan daging-daging keledai sedikitpun. 'Abdullah berkata; Kami berpendapat bahwa Nabi Shallallahu'alaihiwasallam melarang memakannya karena belum dibagikan bagian seperlima (ghanimahnya) . 'Abdullah berkata lagi; Namun sebagian orang ada yang berpendapat bahwa Beliau melarangnya secara mutlak lalu aku bertanya kepada Sa'id bin Jubair, maka dia menjawab; Beliau melarangnya secara mutlak.";0;1;1;
"Setelah itu datang Nabi Shallallahu 'alaihi wa salam. Aku tidak pernah melihat penduduk Madinah bergembira sebagaimana gembiranya mereka dengan kedatangan Rasulullah Shallallahu 'alaihi wa salam, hingga para budak wanita berseru; Rasulullah Shallallahu 'alaihi wa salam telah datang. Dan tidaklah beliau tiba melainkan aku telah membaca (menghafal) Sabbihismaa Robbikal a'laa, yang termasuk dalam surat-surah Al Mufashshal (surat-surat pendek).";0;0;1;
"Subhanallah, perbendaharaan apa lagi yang Allah turunkan? Dan fitnah apa lagi yang Allah turunkan? Siapa yang mau membangunkan penghuni kamar-kamar -maksudnya isterinya- untuk menegakkan shalat? Betapa banyak orang berpakaian di dunia namun di akherat telanjang. Ibnu Abu Tsaur berkata; dari Ibnu Abbas dari Umar dia berkata; saya bertanya kepada Nabi ; Apakah anda mentalak isteri anda? beliau menjawab: Tidak. Maka saya berkata; Allahu Akbar.";0;0;1;
"akan didatangkan seseorang, kemudian dia dilempar ke dalam neraka, lantas disana ia berputar-putar sebagaimana keledai menarik alat penggilingan, maka penghuni neraka mengelilingi orang tersebut dan bertanya; 'Hai fulan, bukankah kamu dahulu pernah memerintahkan kebaikan dan melarang kemungkaran? ' Ia menjawab; 'ya, saya dahulu memerintah kebaikan, namun aku tidak mengerjakannya, dan aku melarang kemungkaran, namun justru aku melakukannya.'";1;1;1;
Demi Allah, bila mereka tidak mau menyerahkan zakat berupa 'inaqa sedangkan dahulu mereka menyerahkannya kepada Rasulullah Shallallahu'alaihiwasallam, pasti aku akan perangi mereka disebabkan keengganan mengeluarkan zakat tersebut. Berkata, 'Umar bin Al Khaththab Radhiyallahu'anhu: Ketegasan dia ini tidak lain kecuali aku melihat bahwa Allah telah membukakan hati Abu Bakar RA untuk melakukan perang dan aku menyadari bahwa dia memang benar.;0;0;1;
"Nabi telah mementapkan hak Asy-Syuf'ah pada setiap harta yang belum dibagi. Apabila terdapat pembatas dan jalan yang terpisah maka tidak ada syuf'ah. Telah menceritakan kepada kami Musaddad telah menceritakan kepada kami 'Abdul Wahid seperti ini dan berkata; Pada setiap harta yang belum dibagi. Ini dikuatkan pula oleh Hisyam dari Ma'mar berkata, 'Abdur Razzaaq: Pada setiap harta. Ini diriwayatkan oleh 'Abdurrahman bin Ishaq dari Az Zuhriy.";1;0;0;
apabila memerangi suatu kaum, Beliau tidak memeranginya hingga datang waktu shubuh. Apabila mendengar suara adzan Beliau menahan diri dan apabila tidak mendengar adzan, Beliau lantas memeranginya setelah waktu shubuh. Dahulu kami mendatangi Khaibar (untuk berperang) pada malam hari. Telah bercerita kepada kami Qutaibah telah bercerita kepada kami Isma'il bin Ja'far dari Humaid dari Anas bahwa Nabi : Adalah Nabi bila berperang bersama kami.;0;0;1;
ALLAHUMMA SHALLI 'ALAA MUHAMMAD 'ABDIKA WARASUULIKA KAMAA SHALLAITA 'ALAA IBRAAHIM WA BAARIK 'ALAA MUHAMMAD WA'ALAA AALI MUHAMMAD KAMAA BAARAKTA 'ALAA IBRAHIIM WA 'ALAA AALI IBRAHIIMA (Ya Allah berilah shalawat kepada Muhammad hamba dan utusan-Mu sebagaimana Engkau telah memberi shalawat kepada Ibrahiim, dan berilah barakah kepada Muhammad dan keluarga Muhammad sebagaimana Engkau telah memberi barakah kepada Ibrahim, dan keluarga Ibrahim).;0;0;1;
melaksanakan shalat 'Ied sebelum khuthbah dan Beliau menganggap bahwa khuthbahnya tidak terdengar oleh jama'ah wanita. Akhirnya Beliau mendatangi mereka bersama Bilal yang membentangkan pakainnya lalu Beliau memberi nasehat kepada mereka serta memerintahkan mereka untuk bershadaqah. Maka ada seorang wanita diantara mereka yang memberi shadaqah. Ayyub menunjuk pada telinga dan tenggorokannya (maksudnya bersedekah dengan anting dan kalung).;0;0;1;
"Gantilah kurbanmu. Dia berkata; Aku tidak memilikinya lagi kecuali hanya jad'ah (anak kambing berusia dua tahun) Syu'bah mengatakan; aku mengira Abu Burdah mengatakan; dan dia lebih baik daripada kambing muda. Beliau bersabda: Kurbanlah dengan kambing itu, dan tidak sah untuk orang lain setelahmu. Hatim bin Wardan mengatakan dari Ayyub dari Muhammad dari Anas dari Nabi , perawi berkata; Betina jad'ah (anak kambing yang berusia dua tahun).";1;0;0;
Janganlah kamu lebihkan aku terhadap Musa karena nanti saat seluruh manusia dimatikan pada hari qiyamat, aku pun akan dimatikan bersama mereka dan akulah orang yang pertama kali dibangkitkan (dihidupkan) namun saat itu aku melihat Musa sedang berpegangan di sisi 'Arsy. Aku tidak tahu apakah dia termasuk orang yang dimatikan lalu bangkit lebih dahulu daripada aku, atau dia termasuk diantara orang-orang yang dikecualikan (tidak dimatikan) .;0;1;1;
Ketika turun ayat 97 Surah an-Nisaa' yang artinya (Tidaklah sama orang-orang yang duduk-duduk saja (tidak ikut berperang) dari kalangan Kaum Mu'minin, Rasulullah memanggil Zaid, maka dia datang dengan membawa papan tulis lalu dia menulis ayat itu. Kemudian Ummu Maktum datang mengadukan alasannya, maka turunlah ayat ini (Tidaklah sama orang-orang yang duduk-duduk saja (tidak ikut berperang) dari kalangan Kaum Mu'minin tanpa memiliki alasan;0;0;1;
tatkala turun ayat: LAA YASTAWIL QAA'IDUUNA MINAL MUKMINIINA WAL MUJAAHIDUUNA FII SABIILILLAAH' 'Tidaklah sama antara orang mukmin yang tidak ikut berperang dan mereka yang berjihad fii sabilillah.' (An Nisa: 95) Rasulullah memanggil Zaid, lalu Zaid menulisnya. Kemudian Ummi Maktum datang mengadukan kesulitannya untuk ikut berperang karena buta. Maka Allah menurunkan ayat: GHAIRU ULIDLDLARAR' 'Kecuali orang-orang yang mempunyai halangan'.;0;0;1;
LAA ILAAHA ILLALLAHUL 'ADZIIM AL HALIIM LAA ILAAHA ILLALLAH RABBUL 'ARSYIL 'AZHIIM, LAA ILAAHA ILLALLAH RABBUS SAMAAWATI WA RABBUL ARDLI WA RABBUL ASRSYL KARIIM (Tiada Tuhan selain Allah Yang Maha Agung dan Maha Penyantun. Tiada Tuhan selain Allah, Tuhan Penguasa arasy yang agung. Tiada Tuhan selain Allah, Tuhan langit dan bumi serta Tuhan arasy yang mulia). Dan berkata Wahb telah menceritakan kepada kami Syu'bah dari Qatadah seperti itu.;0;0;1;
Manusia dikumpulkan di hari kiamat dengan tiga jalan, untuk manusia yang harap-harap cemas, dua jalan untuk mereka yang menunggang unta, tiga jalan lagi untuk mereka yang menunggang unta, empat jalan lagi untuk mereka yang menunggang unta, dan sepuluh jalan lagi untuk mereka yang menunggang unta, sedang sisanya disatukan oleh neraka, neraka itu selalu menyertai mereka ketika mereka tidur siang, tidur malam, berpagi hari, dan bersore hari.;0;0;1;
meninggalkan Madinah dalam keadaan baik sebagaimana keadaannya semula. Tidak ada lagi yang mendatanginya kecuali 'awaf, yaitu binatang-binatang buas dan burung-burung. Orang terakhir yang akan meninggal adalah dua orang pengembala dari suku Muzaynah yang keduanya mendatangi Madinah untuk menghalau kambing, lalu di Madinah keduanya mendapati binatang liar hingga ketika keduanya tiba di bukit Wada' keduanya jatuh tersungkur karena pingsan.;0;0;1;
berpuasa sehingga ketika sampai di daerah 'Usfan, Beliau meminta air lalu Beliau mengangkat air itu dengan tangan Beliau agar dilihat oleh orang banyak, lalu Beliau berbuka hingga tiba di Makkah. Kejadian ini di bulan Ramadhan. Dan Ibnu 'Abbas Radhiyallahu'anhuma juga berkata: Dan Rasulullah juga pernah berpuasa dalam suatu perjalanan Beliau dan juga pernah berbuka. Maka siapa yang mau silakan berpuasa dan siapa yang mau silakan berbuka.;1;0;1;
